date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:03:00	2858/2858	---M--	200	added ('OK')	application/zip	etag:%22b2a-567332df76197%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/4/p4sanity.zip	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/4/p4sanity.zip	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/4/spec.html)
23:03:02	527/527	---M-Z	200	added ('OK')	text/plain	etag:%2220f-5673124d6a8d7-gzip%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/4/testmessages.txt	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/4/testmessages.txt	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/4/spec.html)
23:03:03	127113/127113	---M--	200	added ('OK')	application/pdf	etag:%221f089-567807e6be680%22	http://web.cs.ucla.edu/classes/winter18/cs32/Worksheets/06soln.pdf	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Worksheets/06soln.pdf	(from http://web.cs.ucla.edu/classes/winter18/cs32/Worksheets/index.html)
23:03:06	1710/1710	---M--	200	added ('OK')	text/x-chdr	etag:%226ae-5670ab5e56b60%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/4/substituteMyHash.h	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/4/substituteMyHash.h	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/4/spec.html)
23:03:07	219645/219645	---M--	200	added ('OK')	application/pdf	etag:%22359fd-56726fdc05656%22	http://web.cs.ucla.edu/classes/winter18/cs32/Worksheets/05soln.pdf	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Worksheets/05soln.pdf	(from http://web.cs.ucla.edu/classes/winter18/cs32/Worksheets/index.html)
23:03:10	6467/6467	---M--	200	added ('OK')	application/zip	etag:%221943-56676ffc1f90d%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/p3sanity.zip	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/3/p3sanity.zip	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/spec.html)
23:03:12	3072/3072	---M--	200	added ('OK')	text/x-chdr	etag:%22c00-565c959994567%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/GraphObject.h	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/3/GraphObject.h	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/spec.html)
23:03:15	8115/8115	---M--	200	added ('OK')	text/x-chdr	etag:%221fb3-565c959997471%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/SpriteManager.h	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/3/SpriteManager.h	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/spec.html)
23:03:19	11149/11149	---M--	200	added ('OK')	text/x-c++src	etag:%222b8d-565c95998ff7b%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/GameController.cpp	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/3/GameController.cpp	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/spec.html)
23:03:22	5187/5187	---M--	200	added ('OK')	application/zip	etag:%221443-565d2255e8c67%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/oldp3sanity.zip	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/3/oldp3sanity.zip	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/spec.html)
23:03:54	296318/296318	---M--	200	added ('OK')	application/zip	etag:%224857e-5675a1d408772%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/4/skeleton.zip	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/4/skeleton.zip	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/4/spec.html)
23:06:42	1262002/1262002	---M--	200	added ('OK')	application/pdf	etag:%221341b2-566714d9bd524%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/spec.pdf	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/3/spec.pdf	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/spec.html)
23:10:25	2615496/2615496	---M--	200	added ('OK')	application/pdf	etag:%2227e8c8-56733b4a0e5ed%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/4/spec.pdf	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/4/spec.pdf	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/4/spec.html)
23:26:43	7913840/7913840	---M--	200	added ('OK')	application/zip	etag:%2278c170-5652911661de2%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/NachenBlaster-sample-mac.zip	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/3/NachenBlaster-sample-mac.zip	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/spec.html)
23:28:29	8729357/8729357	---M--	200	added ('OK')	application/zip	etag:%2285330d-56561d0c9f0b4%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/NachenBlaster-sample-windows.zip	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/3/NachenBlaster-sample-windows.zip	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/spec.html)
23:28:30	849/849	---M-Z	200	added ('OK')	text/html	etag:%22351-5655f46e7a350-gzip%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/linux.html	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/3/linux.html	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/spec.html)
23:29:47	8007711/8007711	---M--	200	added ('OK')	application/zip	etag:%227a301f-5655f2f73eba0%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/NachenBlaster-sample-linux.zip	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/3/NachenBlaster-sample-linux.zip	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/spec.html)
23:29:49	5074/5074	---M--	200	added ('OK')	text/x-c++src	etag:%2213d2-563ca9b6f06b0%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/2/memleak.cpp	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/2/memleak.cpp	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/2/faq.html)
23:29:50	8757/8757	---M-Z	200	added ('OK')	text/html	etag:%222235-5626670c8ea38-gzip%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/cs31p7spec.html	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/1/cs31p7spec.html	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/spec.html)
23:29:54	16243/16243	---M--	200	added ('OK')	text/x-c++src	etag:%223f73-5626640c6156d%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/cs31p7soln.cpp	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/1/cs31p7soln.cpp	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/spec.html)
23:29:59	22528/22528	---M--	200	added ('OK')	application/x-msdos-program	etag:%225800-56267210496d9%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/newgas.exe	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/1/newgas.exe	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/spec.html)
23:30:04	13455/13455	---M--	200	added ('OK')	application/zip	etag:%22348f-56266d9426670%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/newgasmac.zip	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/1/newgasmac.zip	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/spec.html)
23:30:05	34680/34680	---M--	200	added ('OK')	text/html	etag:%228778-56266cd42ede0%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/newgas.linux	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/1/newgas.html	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/spec.html)
23:30:11	22528/22528	---M--	200	added ('OK')	application/x-msdos-program	etag:%225800-562672105680a%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/newminigas.exe	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/1/newminigas.exe	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/spec.html)
23:30:16	13461/13461	---M--	200	added ('OK')	application/zip	etag:%223495-56266d94376fe%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/newminigasmac.zip	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/1/newminigasmac.zip	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/spec.html)
23:30:17	34680/34680	---M--	200	added ('OK')	text/html	etag:%228778-56266cd43b6d4%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/newminigas.linux	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/1/newminigas.html	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/spec.html)
23:30:20	1495/1495	---M--	200	added ('OK')	image/gif	etag:%225d7-3d56ad0d4f940%22	http://web.cs.ucla.edu/classes/winter18/cs32/Homeworks/5/tree.gif	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Homeworks/5/tree.gif	(from http://web.cs.ucla.edu/classes/winter18/cs32/Homeworks/5/spec.html)
23:30:22	5312/5312	---M--	200	added ('OK')	text/x-chdr	etag:%2214c0-565340ea330f9%22	http://web.cs.ucla.edu/classes/winter18/cs32/Homeworks/4/Map.h	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Homeworks/4/Map.h	(from http://web.cs.ucla.edu/classes/winter18/cs32/Homeworks/4/spec.html)
23:30:25	6675/6675	---M--	200	added ('OK')	text/x-c++src	etag:%221a13-56534087a5e80%22	http://web.cs.ucla.edu/classes/winter18/cs32/Homeworks/4/Map.cpp	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Homeworks/4/Map.cpp	(from http://web.cs.ucla.edu/classes/winter18/cs32/Homeworks/4/spec.html)
23:30:29	8311/8311	---M--	200	added ('OK')	text/x-c++src	etag:%222077-56656b1e3e6cd%22	http://web.cs.ucla.edu/classes/winter18/cs32/Homeworks/4/sorts.cpp	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Homeworks/4/sorts.cpp	(from http://web.cs.ucla.edu/classes/winter18/cs32/Homeworks/4/spec.html)
23:30:31	2288/2288	---M-Z	200	added ('OK')	text/html	etag:%228f0-50dd64b465a35-gzip%22	http://web.cs.ucla.edu/classes/winter18/cs32/Homeworks/2/bookcode.html	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Homeworks/2/bookcode.html	(from http://web.cs.ucla.edu/classes/winter18/cs32/Homeworks/2/spec.html)
23:30:33	4777/4777	---M-Z	200	added ('OK')	text/html	etag:%2212a9-562d721e8453f-gzip%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/solution.html	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/1/solution.html	(from http://web.cs.ucla.edu/classes/winter18/cs32/solutions.html)
23:30:35	13255/13255	---M-Z	200	added ('OK')	text/html	etag:%2233c7-56655bc39ce9f-gzip%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/2/solution.html	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/2/solution.html	(from http://web.cs.ucla.edu/classes/winter18/cs32/solutions.html)
23:30:37	25886/25886	---M-Z	200	added ('OK')	text/html	etag:%22651e-56485e7c7fd15-gzip%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/2/testing.html	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/2/testing.html	(from http://web.cs.ucla.edu/classes/winter18/cs32/solutions.html)
23:30:39	20104/20104	---M-Z	200	added ('OK')	text/html	etag:%224e88-563e47ada9eac-gzip%22	http://web.cs.ucla.edu/classes/winter18/cs32/Homeworks/1/solution.html	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Homeworks/1/solution.html	(from http://web.cs.ucla.edu/classes/winter18/cs32/solutions.html)
23:30:41	18883/18883	---M-Z	200	added ('OK')	text/html	etag:%2249c3-563e6e8267dbc-gzip%22	http://web.cs.ucla.edu/classes/winter18/cs32/Homeworks/1/testing.html	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Homeworks/1/testing.html	(from http://web.cs.ucla.edu/classes/winter18/cs32/solutions.html)
23:30:43	9643/9643	---M-Z	200	added ('OK')	text/html	etag:%2225ab-564abb8ed816e-gzip%22	http://web.cs.ucla.edu/classes/winter18/cs32/Homeworks/2/solution.html	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Homeworks/2/solution.html	(from http://web.cs.ucla.edu/classes/winter18/cs32/solutions.html)
23:30:45	3771/3771	---M-Z	200	added ('OK')	text/html	etag:%22ebb-564c57ec2eda0-gzip%22	http://web.cs.ucla.edu/classes/winter18/cs32/Homeworks/2/testing.html	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Homeworks/2/testing.html	(from http://web.cs.ucla.edu/classes/winter18/cs32/solutions.html)
23:30:47	11588/11588	---M-Z	200	added ('OK')	text/html	etag:%222d44-564c230e88eb6-gzip%22	http://web.cs.ucla.edu/classes/winter18/cs32/Homeworks/3/solution.html	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Homeworks/3/solution.html	(from http://web.cs.ucla.edu/classes/winter18/cs32/solutions.html)
23:30:49	7382/7382	---M-Z	200	added ('OK')	text/html	etag:%221cd6-566a027298222-gzip%22	http://web.cs.ucla.edu/classes/winter18/cs32/Homeworks/3/testing.html	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Homeworks/3/testing.html	(from http://web.cs.ucla.edu/classes/winter18/cs32/solutions.html)
23:30:51	23527/23527	---M-Z	200	added ('OK')	text/html	etag:%225be7-56655f4ec2e21-gzip%22	http://web.cs.ucla.edu/classes/winter18/cs32/Homeworks/4/solution.html	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Homeworks/4/solution.html	(from http://web.cs.ucla.edu/classes/winter18/cs32/solutions.html)
23:30:53	5042/5042	---M-Z	200	added ('OK')	text/html	etag:%2213b2-567177c94febd-gzip%22	http://web.cs.ucla.edu/classes/winter18/cs32/Homeworks/5/solution.html	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Homeworks/5/solution.html	(from http://web.cs.ucla.edu/classes/winter18/cs32/solutions.html)
23:30:58	17475/17475	---M--	200	added ('OK')	image/png	etag:%224443-561c6a88f322f%22	http://web.cs.ucla.edu/classes/winter18/cs32/Images/vsstart.png	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Images/vsstart.png	(from http://web.cs.ucla.edu/classes/winter18/cs32/visualcpp.html)
23:31:03	21550/21550	---M--	200	added ('OK')	image/png	etag:%22542e-561c6a88bdb5e%22	http://web.cs.ucla.edu/classes/winter18/cs32/Images/vsnewproj.png	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Images/vsnewproj.png	(from http://web.cs.ucla.edu/classes/winter18/cs32/visualcpp.html)
23:31:11	21426/21426	---M--	200	added ('OK')	image/png	etag:%2253b2-561c6a88dc295%22	http://web.cs.ucla.edu/classes/winter18/cs32/Images/vsprojprop.png	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Images/vsprojprop.png	(from http://web.cs.ucla.edu/classes/winter18/cs32/visualcpp.html)
23:31:16	15066/15066	---M--	200	added ('OK')	image/png	etag:%223ada-561c6a8887065%22	http://web.cs.ucla.edu/classes/winter18/cs32/Images/vsadditem.png	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Images/vsadditem.png	(from http://web.cs.ucla.edu/classes/winter18/cs32/visualcpp.html)
23:31:21	14876/14876	---M--	200	added ('OK')	image/png	etag:%223a1c-561c6a889fffe%22	http://web.cs.ucla.edu/classes/winter18/cs32/Images/vsadditemh.png	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Images/vsadditemh.png	(from http://web.cs.ucla.edu/classes/winter18/cs32/visualcpp.html)
23:31:32	46527/46527	---M--	200	added ('OK')	application/pdf	etag:%22b5bf-545114540e52f%22	http://web.cs.ucla.edu/classes/winter18/cs32/copymat.pdf	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/copymat.pdf	(from http://web.cs.ucla.edu/classes/winter18/cs32/careyreader.html)
23:31:50	100183/100183	---M--	200	added ('OK')	application/pdf	etag:%2218757-4f743e6080f40%22	http://web.cs.ucla.edu/classes/winter18/cs32/l3/SupplementLinkedLists.pdf	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/l3/SupplementLinkedLists.pdf	(from http://web.cs.ucla.edu/classes/winter18/cs32/l3/index.html)
23:32:02	58208/58208	---M--	200	added ('OK')	application/pdf	etag:%22e360-561b2f7553833%22	http://web.cs.ucla.edu/classes/winter18/cs32/l3/Templates.pdf	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/l3/Templates.pdf	(from http://web.cs.ucla.edu/classes/winter18/cs32/l3/index.html)
23:32:10	41310/41310	---M--	200	added ('OK')	application/pdf	etag:%22a15e-48545b1f98500%22	http://web.cs.ucla.edu/classes/winter18/cs32/l3/STL.pdf	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/l3/STL.pdf	(from http://web.cs.ucla.edu/classes/winter18/cs32/l3/index.html)
23:32:12	1223/1223	---M-Z	200	added ('OK')	text/plain	etag:%224c7-545d8f87c740a-gzip%22	http://web.cs.ucla.edu/classes/winter18/cs32/l3/circle.txt	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/l3/circle.txt	(from http://web.cs.ucla.edu/classes/winter18/cs32/l3/index.html)
23:32:14	1108/1108	---M-Z	200	added ('OK')	text/plain	etag:%22454-4d3080f50df40-gzip%22	http://web.cs.ucla.edu/classes/winter18/cs32/l3/dependencies.txt	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/l3/dependencies.txt	(from http://web.cs.ucla.edu/classes/winter18/cs32/l3/index.html)
23:32:15	845/845	---M-Z	200	added ('OK')	text/plain	etag:%2234d-54c9ebb9cadb6-gzip%22	http://web.cs.ucla.edu/classes/winter18/cs32/l3/stickfig.txt	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/l3/stickfig.txt	(from http://web.cs.ucla.edu/classes/winter18/cs32/l3/index.html)
23:32:18	1171/1171	---M-Z	200	added ('OK')	text/plain	etag:%22493-4effbbf0d6b00-gzip%22	http://web.cs.ucla.edu/classes/winter18/cs32/l3/string.txt	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/l3/string.txt	(from http://web.cs.ucla.edu/classes/winter18/cs32/l3/index.html)
23:32:20	1565/1565	---M-Z	200	added ('OK')	text/plain	etag:%2261d-4b5b8fec86b00-gzip%22	http://web.cs.ucla.edu/classes/winter18/cs32/l3/shape.txt	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/l3/shape.txt	(from http://web.cs.ucla.edu/classes/winter18/cs32/l3/index.html)
23:32:38	97359/97359	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%2217c4f-564bf64436d44%22	http://web.cs.ucla.edu/classes/winter18/cs32/l3/Tracingsort.pptx	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/l3/Tracingsort.pptx	(from http://web.cs.ucla.edu/classes/winter18/cs32/l3/index.html)
23:35:11	8354800/8354800	---M--	200	added ('OK')	application/zip	etag:%227f7bf0-565c9554716a8%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/NachenBlaster-skeleton-windows.zip	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/3/NachenBlaster-skeleton-windows.zip	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/spec.html)
23:48:43	7885497/7885497	---M--	200	added ('OK')	application/zip	etag:%227852b9-5655c40a5b511%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/NachenBlaster-skeleton-mac.zip	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/3/NachenBlaster-skeleton-mac.zip	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/spec.html)
00:09:21	7861858/7861858	---M--	200	added ('OK')	application/zip	etag:%2277f662-5656edc1759d2%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/NachenBlaster-skeleton-linux.zip	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/3/NachenBlaster-skeleton-linux.zip	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/linux.html)
00:10:11	15758052/15758052	---M--	200	added ('OK')	application/zip	etag:%22f072e4-56597b4281c93%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/NachenBlaster-skeleton-macold.zip	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/3/NachenBlaster-skeleton-macold.zip	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/3/spec.html)
00:10:15	12710/12710	---M--	200	added ('OK')	application/zip	etag:%2231a6-55f3ca9764dd9%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/gasmac.zip	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/1/gasmac.zip	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/cs31p7spec.html)
00:10:15	32464/32464	---M--	200	added ('OK')	text/html	etag:%227ed0-55f3cb0e42c96%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/gas.linux	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/1/gas.html	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/cs31p7spec.html)
00:10:21	32464/32464	---M--	200	added ('OK')	text/html	etag:%227ed0-55f3cb14c460e%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/minigas.linux	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/1/minigas.html	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/cs31p7spec.html)
00:10:23	12717/12717	---M--	200	added ('OK')	application/zip	etag:%2231ad-55f3ca9d9a856%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/minigasmac.zip	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/1/minigasmac.zip	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/cs31p7spec.html)
00:10:25	8985/8985	---M--	200	added ('OK')	application/zip	etag:%222319-562d7c109c918%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/solution.zip	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/1/solution.zip	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/solution.html)
00:10:43	220160/220160	---M--	200	added ('OK')	application/x-msdos-program	etag:%2235c00-55f3de50c564a%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/gas.exe	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/1/gas.exe	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/cs31p7spec.html)
00:10:49	220160/220160	---M--	200	added ('OK')	application/x-msdos-program	etag:%2235c00-55f3de5b6a0de%22	http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/minigas.exe	/Users/Ryan/Desktop/CS32winter2018/web.cs.ucla.edu/classes/winter18/cs32/Projects/1/minigas.exe	(from http://web.cs.ucla.edu/classes/winter18/cs32/Projects/1/cs31p7spec.html)
